Date,Season,Pondi,Kartala,Korba,Pali,Katghora,Pondi_Trend,Pondi_SMA,Pondi_EWMA,Pondi_DES,Pondi_TES,Pondi_ARIMA,Kartala_Trend,Kartala_SMA,Kartala_EWMA,Kartala_DES,Kartala_TES,Kartala_ARIMA,Korba_Trend,Korba_SMA,Korba_EWMA,Korba_DES,Korba_TES,Korba_ARIMA,Pali_Trend,Pali_SMA,Pali_EWMA,Pali_DES,Pali_TES,Pali_ARIMA,Katghora_Trend,Katghora_SMA,Katghora_EWMA,Katghora_DES,Katghora_TES,Katghora_ARIMA
1996-02-29,POMRB,5.7620000000000005,4.49,7.065,5.348333333333333,5.3933333333333335,,,5.7620000000000005,5.588612981193352,6.061430909979958,0.0,,,4.49,3.48687939640713,4.146972580103342,0.0,,,7.065,7.280574945595991,7.0373889709353605,0.0,,,5.348333333333333,5.019394310818981,5.054839273386365,0.0,,,5.3933333333333335,11.026914842696728,5.239404836265317,0.0
1996-05-31,PREMON,8.998333333333333,6.14,9.205,6.51625,8.716666666666667,,,7.056533333333334,5.7122125812640885,8.426012536890207,2.915159064736387,,,5.15,3.9640505381278213,6.328643221163446,4.489986330960849,,,7.921,7.896704994531249,9.468130767448624,6.111241760854936,,,5.8155,5.138791543310493,6.99427176590724,3.7604942647293806,,,6.722666666666667,14.588393797902429,7.56366696189146,3.1367775903687503
1996-08-31,MONSOON,3.22,1.21,5.58,2.144285714285714,0.8166666666666668,5.944416666666667,,5.521920000000001,4.285749573441868,4.136255603260837,4.7342264517271,4.074999999999999,,3.5740000000000003,3.179550041723823,1.9442249958095612,5.487495968229452,7.151250000000001,,6.9846,7.016703063451656,4.954476911167073,7.778084897385551,4.446949404761905,,4.347014285714286,4.884031841881753,3.2281317489611028,4.741622575468075,4.60875,,4.360266666666667,10.619286525535143,2.5510591840515597,5.124556617280724
1996-11-30,POMKH,4.706666666666667,3.53,6.2700000000000005,3.8516666666666666,2.93,6.272916666666666,5.67175,5.195818666666667,3.766461268598518,4.592011246648411,3.228887490848197,4.396249999999999,3.8425,3.5564,3.089638864662519,3.035126319560174,3.28158601826446,7.310625,7.03,6.69876,6.695956969884871,6.680170496656935,5.603826966751296,4.495952380952381,4.465133928571428,4.148875238095238,4.792942272033951,3.0155527872660666,3.030743852568926,4.974166666666667,4.464166666666666,3.7881600000000004,7.773307489042998,3.4801826203378226,2.240510106483658
1997-02-28,POMRB,7.9433333333333325,6.35,8.035,5.202857142857141,6.55,6.490499999999999,6.217083333333333,6.294824533333333,4.524296906217484,5.922319194267795,5.588656657701568,4.751250000000001,4.307499999999999,4.67384,3.780848687479398,4.234320959667796,4.377767266706712,7.482499999999999,7.2725,7.233256,7.11114111132405,7.023067904166842,6.402736053901885,4.7677604166666665,4.4287648809523805,4.570467999999999,4.822058401884814,4.827602256061142,4.903054765160578,5.359583333333334,4.753333333333333,4.892896,7.430048878301079,5.075994061149287,4.862070845188129
1997-05-31,PREMON,9.445,6.85,9.51,7.053750000000001,10.483333333333334,6.653291666666666,6.328749999999999,7.55489472,5.83712341132948,9.098641134547503,9.55637989227567,5.06375,4.484999999999999,5.544304,4.596718484582515,6.415991602131672,6.391152532345173,7.6206249999999995,7.348750000000001,8.1439536,7.895470071155397,10.152794455760722,8.769176179357693,4.909047619047619,4.563139880952381,5.5637808,5.0028580578068516,6.816737567908762,6.0372875891712265,5.531666666666667,5.195,7.129070933333335,9.571953678932188,7.673193542579744,8.568449488671527
1997-08-31,MONSOON,4.5139999999999985,3.34,6.65,3.78125,2.1333333333333333,6.265166666666666,6.6522499999999996,6.338536831999999,5.379771164468164,4.729837981407334,3.3179226862468196,4.737499999999999,5.017499999999999,4.6625824,4.414127764877315,2.031573377264775,1.7981814128149622,7.351875000000001,7.616250000000001,7.54637216,7.392083464165539,5.369534330603004,6.37536104869006,4.668794642857143,4.972380952380952,4.85076848,4.8958842335268455,3.485270452468452,2.776573153290647,5.07375,5.524166666666667,5.130775893333334,6.098205559168391,3.0032137189406796,2.0724755569046893
1997-11-30,POMKH,4.715,3.9,6.305,3.345,2.99,5.554958333333333,6.654333333333333,5.6891220992,5.059113511661992,5.430614389296402,4.7660782527530685,4.07125,5.1099999999999985,4.35754944,4.367933130351799,3.1224747026642423,3.930895789103311,6.930625000000001,7.625000000000001,7.049823296,6.948557281388431,7.5603148625406,6.546941924647037,4.192477678571429,4.845714285714285,4.248461088,4.761600988122542,4.111494435067929,4.579807941163116,3.9329166666666664,5.539166666666667,4.274465536000001,4.1255409365041205,4.111082468070217,3.1911342065269697
1998-02-28,POMRB,4.83,3.37,5.85,3.7875,2.8266666666666667,5.262479166666666,5.876,5.345473259519999,4.845331920055337,6.470476555679725,6.8753961200179425,3.56625,4.364999999999998,3.962529664,4.169482496565322,4.321669343024654,5.4912772884948815,6.675,7.07875,6.5698939776,6.504678316851376,7.30305948704229,7.194788181843689,3.750736607142857,4.491875,4.0640766528,4.675491797417467,4.949310211965857,4.8056849899261405,3.1483333333333334,4.608333333333333,3.6953459882666673,2.9104978658090386,5.58885545906308,5.795450932336255
1998-05-31,PREMON,6.876666666666666,4.5,8.325,4.658571428571428,5.08,5.177666666666666,5.2339166666666666,5.957950622378666,5.387008075387614,8.365932308164922,8.146466059348086,3.2984375000000004,3.7774999999999985,4.1775177984,4.274997210654725,6.503339983015313,5.810853580284496,6.51625,6.782500000000001,7.27193638656,7.090649042140896,8.682349523558402,7.452486804776331,3.650424107142857,3.893080357142857,4.301874563108571,4.66918495152563,6.004055883838776,5.694767083209577,2.9808333333333334,3.2575000000000003,4.24920759296,3.5210080857010206,7.310185274046116,7.640913662078619
1998-08-31,MONSOON,4.7425,1.65,5.79,2.6425000000000005,1.26,5.313041666666667,5.291041666666667,5.4717703734272,5.163254531584949,3.3549892288343997,2.816254771588662,3.3687500000000004,3.3549999999999986,3.1665106790400004,3.6284369802612098,2.1189217562207023,1.9139984523030713,6.62015625,6.567500000000001,6.679161831936,6.574543105721279,4.10178917061942,5.64814915436992,3.855684523809524,3.6083928571428574,3.6381247378651427,4.495515422642282,1.7105809144518518,1.8787984100802606,3.168541666666666,3.039166666666667,3.0535245557760002,2.0961754915687383,1.5980749268187506,-0.5109924738436522
1998-11-30,POMKH,3.8080000000000007,3.4475,5.8950000000000005,3.68125,2.523333333333333,5.717416666666667,5.064291666666667,4.80626222405632,4.661724541092869,4.616650635619741,4.9533627994268326,3.589375,3.241874999999998,3.2789064074240004,3.5055087814805996,3.2098230801946155,3.496067757926462,6.912812499999999,6.465000000000002,6.365497099161599,6.281077508210829,6.582117148414074,5.867868621280611,4.343623511904762,3.692455357142857,3.6553748427190857,4.4229957617471545,2.723395754510057,3.4328694062078102,3.5937499999999996,2.9225000000000003,2.8414480667989332,1.9242169886834999,2.8158990248756512,2.838114115688024
1999-02-28,POMRB,6.82,4.385,7.0912500000000005,5.093333333333334,4.795,5.7298124999999995,5.561791666666666,5.6117573344337925,5.264445718446837,5.623966773026078,5.773111658605952,3.8143749999999996,3.4956249999999978,3.7213438444544003,3.6522699259783975,4.409017720095412,4.578069243588198,7.0846875,6.775312500000002,6.65579825949696,6.513774294568416,6.72834957121081,6.414132623331208,4.926302083333333,4.0189136904761895,4.230558238964785,4.474186920780205,4.609451806477923,4.629443441482845,3.7754166666666666,3.4145833333333333,3.6228688400793603,3.3492623643269503,4.464974979668995,4.528540614737658
1999-05-31,PREMON,8.121666666666666,5.25,9.425,7.25625,6.513333333333333,5.7428333333333335,5.8730416666666665,6.615721067326943,6.2969697858505755,8.511693099097286,8.602751034544207,3.8521875,3.6831249999999978,4.332806306672641,4.032115984375914,6.590688360807552,5.599385460440413,7.207187500000001,7.050312500000001,7.763478955698176,7.48318950444142,9.397186626334069,8.61144523763937,5.465052083333334,4.668333333333333,5.440834943378871,4.701184852556825,6.66462180145721,6.131072655639896,3.7420833333333334,3.7729166666666667,4.779054637380949,5.8429069089711385,6.825646574848491,7.802436893374674
1999-08-31,MONSOON,3.5966666666666662,2.7,6.065,4.70625,1.28,5.685124999999999,5.5865833333333335,5.408099307062832,5.632280230280134,3.885286934573891,3.9895569325703475,3.635625,3.9456249999999975,3.6796837840035845,3.716685170872162,2.2062701345671214,2.0135939464894714,7.250781250000001,7.119062500000002,7.084087373418906,6.922503029395995,5.090137633125015,6.494003513172284,5.947447916666667,5.184270833333333,5.147000966027322,4.696682003320792,3.5487274032866107,3.6481520422447593,3.4772916666666664,3.7779166666666666,3.3794327824285695,4.216944268334016,1.5100727524956468,0.7722442968732905
1999-11-30,POMKH,5.058,2.7,6.6,5.927500000000001,2.236666666666667,5.515958333333333,5.8990833333333335,5.268059584237699,5.498021035559585,4.5606025731124955,4.054125122971815,3.7275,3.758749999999998,3.287810270402151,3.4268018669330673,3.297171459320262,3.7572943957996974,7.1674999999999995,7.295312500000002,6.890452424051343,6.751671180580329,7.063903557962382,6.050968416986086,6.210625,5.745833333333334,5.459200579616393,4.794262186737658,4.698687758140979,4.7025219787730865,3.3016666666666667,3.70625,2.9223263361238083,3.334994768648703,2.7502272282619935,2.7433698265712074
2000-02-29,POMRB,5.108333333333333,3.4,6.735,6.7062500000000025,2.9633333333333334,5.600541666666666,5.471166666666667,5.204169083875953,5.3853349622798845,6.0248016968370015,6.582634739525693,3.9412500000000006,3.512499999999998,3.3326861622412904,3.3516023449162056,4.496366098551244,4.303106657053933,7.105,7.2062500000000025,6.828271454430807,6.689775859684245,7.368644116082153,7.08786712730154,6.26125,6.149062500000001,5.958020347769837,4.948466650176761,6.749460545418962,6.025922534529885,3.7221875000000004,3.2483333333333335,2.9387291350076183,3.0713651131073663,4.35361059444682,4.466506968913162
2000-05-31,PREMON,8.479999999999999,6.97,9.115,7.74875,6.94,5.637874999999999,5.56075,6.514501450325572,6.468231829885504,8.173530689711717,7.728952892825819,4.06,3.942499999999998,4.787611697344774,4.256678234685937,6.678036738386372,5.1882296805407595,7.585,7.128750000000003,7.7429628726584845,7.486870880782578,9.329816296257167,8.520342753044055,6.1921875,6.272187500000001,6.6743122086619024,5.176485105144395,8.48420860695671,7.350872857202599,4.529791666666667,3.3550000000000004,4.539237481004571,5.556042556730981,6.358594908698295,6.5735016820631795
2000-08-31,MONSOON,3.915,2.69,5.875,4.61875,4.2175,5.7543750000000005,5.6403333333333325,5.474700870195343,5.840885096403612,3.7907733341406233,4.058282056230733,4.3075,3.9399999999999986,3.948567018406864,3.962634811318224,2.293618513478304,2.678455420429562,8.215000000000002,7.081250000000003,6.99577772359509,6.8580629161458155,4.850471447425237,6.161719812962876,6.151138392857144,6.250312500000001,5.852087325197141,5.124615449765224,4.56157143499302,4.178170928207377,5.454791666666667,4.089375,4.410542488602744,5.649366417888695,1.2278050322501701,1.1269958802580047
2000-11-30,POMKH,5.038333333333333,3.66,10.63,5.4625,5.76,6.040416666666665,5.635416666666666,5.300153855450539,5.626657779960109,4.610511483157969,4.463997585145467,4.407500000000001,4.179999999999999,3.8331402110441184,3.9280259232779957,3.384519838135338,3.455693252360856,8.139375000000001,8.088750000000003,8.449466634157055,8.12721383828003,6.859506257404987,6.028744745820053,6.167537202380952,6.134062500000001,5.696252395118284,5.147385594554944,5.042627093486924,4.916513987824224,5.735625000000001,4.970208333333333,4.950325493161646,6.467816290759285,3.1336741547885523,4.113691813507985
2001-02-28,POMRB,6.06,4.42,7.745,6.8428571428571425,6.84,5.9799999999999995,5.873333333333332,5.604092313270323,5.777290342929992,6.050371611860248,6.255243092215503,4.265000000000001,4.434999999999999,4.067884126626471,4.0905182694349955,4.583714478053345,4.3400695665344,7.4925,8.341250000000002,8.167679980494233,7.925391664012322,10.171171344490613,9.9603693412132,6.163266369047619,6.168214285714285,6.154894294213827,5.283189094300654,6.601641570913432,5.874150591833525,5.089270833333334,5.939374999999999,5.706195295896988,7.598964880771023,5.386256019694376,5.871860661460923
2001-05-31,PREMON,9.816666666666666,6.75,7.5,7.743333333333332,5.3100000000000005,5.596458333333333,6.2075,7.28912205462886,7.255410436465751,8.523068658938552,8.301125116236545,4.195,4.379999999999999,5.140730475975882,4.8755740857057654,6.765385118655364,5.928330431531399,6.478125000000001,7.937500000000002,7.90060798829654,7.71006481340705,10.859436494607726,9.376419633140486,6.091860119047619,6.166860119047618,6.79026990986163,5.482530790852214,8.509293705953201,7.502786876380661,4.248333333333333,5.5318749999999985,5.547717177538193,7.204745451954085,7.979266167064965,8.583136174184528
2001-08-31,MONSOON,2.095,1.77,2.315,4.59,0.6766666666666666,5.304666666666666,5.7524999999999995,5.211473232777316,5.880148998769276,4.485629611385445,4.619660538194063,3.9625,4.149999999999999,3.7924382855855296,4.259918173817821,2.380966893504112,2.6500174451694143,5.8999999999999995,7.047500000000001,5.666364792977924,5.7493787354286505,4.147038170265687,4.887067409464152,5.931659226190475,6.159672619047617,5.910161945916978,5.402459407080285,4.568114356901285,4.250799032198763,3.8441666666666667,4.646666666666665,3.599296973189582,4.0613394993638945,2.1763720717551274,0.912728919240813
2001-11-30,POMKH,3.79,4.02,6.075,4.92,2.5733333333333337,4.933083333333333,5.440416666666666,4.64288393966639,5.192852866407593,4.425618324686943,3.7781182384188012,3.64375,4.239999999999998,3.8834629713513173,4.253766743069825,3.4718682173562403,3.2577517981443496,5.95375,5.908750000000001,5.829818875786755,5.816138657574648,4.127571652227218,4.265273500500429,5.795282738095238,6.024047619047618,5.514097167550187,5.356621849149107,5.027715270007398,4.9874590059679935,4.350520833333333,3.8499999999999983,3.1889115172470825,2.927196363356027,3.1540190854039216,2.646912328119535
2002-02-28,POMRB,4.973999999999998,2.2,7.675,6.10375,6.793333333333332,5.168916666666667,5.168916666666665,4.775330363799833,4.998357717643533,5.49346479111463,5.676401151858062,3.7562499999999996,3.6849999999999983,3.2100777828107905,3.7631706344960825,4.6710628574840936,4.468025729471293,6.5806249999999995,5.891250000000001,6.567891325472052,6.421372868118676,6.144643987498748,6.137970232479619,6.11483630952381,5.839270833333332,5.749958300530112,5.41322997059541,6.266006229063328,5.7183107295073174,5.005624999999999,3.838333333333331,4.630680243681582,4.790824899457821,4.743523741585915,4.45087764876375
2002-05-31,PREMON,7.9300000000000015,6.42,8.0,7.3914285714285715,9.4075,5.8778749999999995,4.6972499999999995,6.037198218279901,5.8743940121405105,7.781073954613662,8.081390067159479,3.8375,3.6024999999999983,4.494046669686474,4.428518427991393,6.85273349624968,5.460848830490531,7.309374999999999,6.016250000000001,7.140734795283231,6.923064447417241,9.642513035127596,8.978483830690916,6.887752976190476,5.751294642857141,6.406546408889496,5.5722999481528595,7.928385817062926,7.100634580250331,5.551874999999999,4.86270833333333,6.5414081462089495,8.293409906512501,7.45977557669595,7.999903860261725
2002-08-31,MONSOON,5.868333333333332,3.0,6.83,7.498333333333334,1.82,6.3109166666666665,5.640583333333333,5.969652264301273,5.960324756781471,3.3432046628912016,3.3574673322244433,4.109999999999999,3.9099999999999984,3.8964280018118846,4.140796465740018,2.4683152707556912,2.324913772249145,8.184375,7.1450000000000005,7.016440877169939,6.832889736632003,4.149334093904599,4.808060610072061,7.5664806547619055,6.478377976190475,6.843261178667031,5.726859076223071,4.126418626227993,4.096211806313495,6.039166666666667,5.148541666666664,4.65284488772537,5.907616538907768,2.6114839642579786,2.919324767991352
2002-11-30,POMKH,5.688333333333333,3.44,7.39,8.195,5.8,6.7475,6.115166666666666,5.8571246919140965,5.955106915864094,5.0028286546724585,5.450997102257875,4.54125,3.764999999999999,3.7138568010871307,3.978174684630111,3.5592165955381883,3.7628919258125366,9.968125,7.47375,7.165864526301963,6.972039884413357,7.334422939007986,7.938866796770987,8.126904761904763,7.297127976190474,7.383956707200219,5.926401960440559,6.6225191339973435,6.691502669208896,6.1690625,5.9552083333333306,5.111706932635221,6.200047681944889,3.735561847238031,3.1876975264819496
2003-02-28,POMRB,6.539999999999999,4.96,13.36,8.258571428571429,7.465,6.899166666666666,6.506666666666666,6.130274815148457,6.227219650447449,6.532831637662286,6.3991304747224005,4.684166666666666,4.454999999999999,4.212314080652279,4.227857724505854,4.758411235082909,3.7785326769179637,10.98,8.895,9.643518715781177,9.15993814416364,8.008056377172581,7.3679453090487055,8.115684523809524,7.835833333333332,7.733802595748703,6.1144123774670085,8.882209814075972,7.694009676259583,6.531562500000001,6.123124999999997,6.053024159581133,7.378098238057621,5.871968602880193,6.405551233030609
2003-05-31,PREMON,9.856666666666667,7.11,16.585,9.72,9.775,6.517708333333334,6.988333333333333,7.620831555755741,7.649595453799411,9.00466811619248,8.749835333725718,4.615833333333333,4.6274999999999995,5.371388448391368,5.051549640706321,6.940081876013196,6.462954650265955,11.098333333333334,11.04125,12.420111229468706,11.694283463835081,14.21970609048702,13.068051207344073,7.180684523809524,8.417976190476189,8.528281557449223,6.408273636389906,10.264112858367538,8.417966981820692,6.6209375,6.214999999999998,7.54181449574868,9.720756588297599,8.493777620710437,8.540017636549749
2003-08-31,MONSOON,5.155,3.453333333333333,6.34,5.08,4.3525,5.992916666666667,6.8100000000000005,6.634498933453445,7.234022188798383,4.812748322802571,4.5816601680992095,4.423333333333333,4.740833333333333,4.604166402368154,4.826043041478034,2.5556636510158928,2.7229173374262485,10.455416666666666,10.91875,9.988066737681223,9.714868181715604,11.572545638747318,11.55711699950907,6.069196428571429,7.813392857142855,7.148968934469534,6.290944685209284,6.45779573681193,5.9777206769464835,6.283541666666666,6.848124999999998,6.266088697449208,7.79997727298229,3.507680982769792,2.934411597445296
2003-11-30,POMKH,3.35,2.44,8.826666666666666,3.1333333333333333,3.9825,5.515,6.225416666666668,5.320699360072067,6.165704836297534,5.708756190480351,5.167953637119307,4.346666666666667,4.490833333333333,3.7384998414208925,4.317213351956139,3.646564976079028,3.877244801333421,8.711666666666668,11.277916666666666,9.5235067092754,9.32198369125121,9.138315320307946,7.441393018214696,5.247708333333334,6.547976190476188,5.542714694015054,6.0213949497414445,6.066523266355934,5.465378679772019,6.046145833333333,6.393749999999998,5.352653218469524,5.912685815779665,4.970078569524468,4.8257340976759675
2004-02-29,POMRB,4.68,4.42,6.78,4.428333333333334,6.583333333333332,4.880625,5.760416666666668,5.06441961604324,5.644303019125636,6.173812915474979,5.390883130820591,4.012499999999999,4.355833333333333,4.011099904852536,4.352380371782899,4.845759614762581,3.794013480025617,7.397916666666667,9.632916666666667,8.426104025565241,8.350953554841581,9.551174926775026,9.341289498948782,4.688333333333333,5.590416666666664,5.096962149742366,5.882420239767273,5.587193900529564,4.773282455315532,5.434895833333333,6.173333333333331,5.844925264415048,6.033963482282606,6.475454638871765,5.633606661325103
2004-05-31,PREMON,7.893333333333333,7.036666666666666,9.215,6.978333333333333,8.7575,4.689374999999999,5.269583333333333,6.195985102959277,6.294948810079405,8.120574683326637,8.074762017069494,3.841875,4.3374999999999995,5.221326609578188,5.091655776864167,7.027430255192336,6.468375202897574,6.770208333333333,7.790416666666667,8.741662415339144,8.585411762486581,9.994446595997891,8.627228247750786,4.67275,4.904999999999998,5.849510623178753,5.967523700337705,6.643732675474579,6.314868339531824,4.776354166666667,5.918958333333331,7.009955158649029,7.5536486846477064,8.79019557205893,8.257605719878502
2004-08-31,MONSOON,2.043333333333333,0.8533333333333332,3.2,3.3466666666666662,0.48,5.042291666666666,4.491666666666666,4.5349243951088996,4.933479248897925,3.5511141524818703,3.7924423709912536,3.9387499999999998,3.687499999999999,3.4741292990802464,4.138953185318609,2.643012030079325,2.8893601463334706,6.2,7.005416666666668,6.524997449203487,6.620854529991238,5.114147236387398,5.257880637253267,5.055113095238094,4.471666666666664,4.848373040573918,5.743012617056721,3.371589939074059,4.232164382766517,4.608020833333334,4.950833333333331,4.397973095189418,4.013854514407757,3.5324351058958174,2.6087887859967065
2004-11-30,POMKH,4.931666666666667,3.675,6.945,4.742,2.586666666666667,5.310208333333334,4.887083333333333,4.693621303732006,4.725228532252748,3.799941877252542,3.558750776991607,4.056666666666667,3.9962499999999994,3.5544775794481476,3.983845916421854,3.7339133529649278,2.816300336243806,6.4435416666666665,6.535,6.6929984695220925,6.679862950781654,5.036373538496362,5.2824838794618945,5.350819940476191,4.873833333333331,4.805823824344351,5.653634213229817,3.8027354739560444,4.1310883545721255,4.642604166666667,4.601874999999998,3.6734505237803172,2.8054034976266564,4.1890419097796325,2.7691980800931386
2005-02-28,POMRB,5.921666666666668,3.96,4.1,5.878571428571428,6.6325,5.520625000000001,5.1975,5.184839448905871,4.923511146232456,5.486042007488998,6.00078399908889,4.476041666666666,3.881249999999999,3.7166865476688886,3.9237727986987276,4.933107992576411,4.2582122618867855,7.926250000000001,5.865,5.655799081713255,5.717443763223639,7.025891930358635,7.552821870301726,5.525038690476191,5.236392857142855,5.234922866035182,5.666444156711013,5.677490740604119,5.6849792333585665,4.971666666666667,4.614166666666665,4.85707031426819,4.508642382324632,5.567303483312907,5.0525173836289605
2005-05-31,PREMON,8.795000000000002,8.44,13.843333333333335,7.8937500000000025,8.985,5.5045833333333345,5.4229166666666675,6.628903669343523,6.151182180023444,8.107761478874325,8.60123981345511,4.66,4.232083333333333,5.606011928601333,5.095399312084976,7.114778632577316,6.431634114154408,9.213958333333334,7.022083333333334,8.930812782361286,8.526743613378011,7.359296168609662,6.6841042977072185,5.601385912698413,5.465247023809523,6.298453719621111,5.845994050208266,7.5607446767201605,7.256919986974223,5.456770833333334,4.671041666666665,6.508242188560914,7.675091056481161,8.079978103412202,8.339715874799097
2005-08-31,MONSOON,2.825,2.805,10.433333333333334,3.825,2.885,5.350208333333333,5.618333333333334,5.107342201606114,5.2065144695946,3.8582051738993997,3.9803523701092582,4.791875,4.72,4.4856071571608,4.679935860626872,2.7303604084826,2.8767190726039757,10.507916666666667,8.830416666666666,9.531821002750107,9.126261073484967,7.63693215034784,8.466820420471407,5.858397817460317,5.584830357142856,5.309072231772666,5.671565697507689,4.287632128407083,4.66779060541405,5.514375,5.272291666666665,5.058945313136547,6.040934158757491,3.0160987826139887,2.4665309372055835
2005-11-30,POMKH,4.0216666666666665,3.1950000000000003,10.013333333333334,4.874444444444444,4.0625,5.238333333333334,5.390833333333335,4.673071987630335,4.761942061554607,4.273049406260515,4.068101791379662,4.943125,4.6,3.96936429429648,4.368694581076452,3.8212617328834426,3.595032399245522,11.021666666666667,9.5975,9.724425934983397,9.362379737623323,10.904206774972995,10.94567168608998,6.163385416666667,5.617941468253966,5.135221116841377,5.59924181361944,4.452692238767865,4.487711082904806,5.448124999999999,5.6412499999999985,4.660367187881928,5.237340681023248,4.276716977234651,3.9473028964818644
2006-02-28,POMRB,5.596666666666668,5.495,11.383333333333333,7.802222222222222,5.6175,5.166458333333334,5.309583333333335,5.042509859244868,4.920298284014074,5.475309533700901,5.59076382106173,5.071250000000001,4.98375,4.579618576577888,4.679584959025461,5.020456372027231,4.110180620898292,10.222083333333332,11.418333333333333,10.387988894323371,9.995167922841153,10.90574805224449,9.378642434765268,6.2755729166666665,6.098854166666666,6.2020215589937155,5.776836329116231,6.012849150803103,5.784382255642253,5.6365625,5.387499999999998,5.043220312729156,5.497759112600705,5.941992202039323,5.967143288331121
2006-05-31,PREMON,8.225,8.115,10.67,8.41,9.47,5.266666666666667,5.167083333333334,6.315505915546921,6.011803975398866,7.987091637553304,8.478387761883923,5.420625,4.9025,5.993771145946733,5.691916880800307,7.202127013220929,7.341725604574089,9.942916666666667,10.625,10.500793336594022,10.149459738400177,13.656024960789082,13.096932152132311,6.448784722222222,6.227916666666664,7.08521293539623,5.9900696340683535,8.861634052184199,8.469614911737143,6.029374999999999,5.508749999999999,6.813932187637494,8.239128587918614,8.167336736588561,7.899988125244441
2006-08-31,MONSOON,2.82,4.155,7.21,4.20625,3.9075,5.384791666666667,5.165833333333334,4.917303549328152,5.126201033932574,3.58035022533798,3.6008091742533117,5.671250000000001,5.24,5.25826268756804,5.552788918588809,2.8177087887763412,2.8517365480337533,10.216249999999999,9.819166666666668,9.184476001956412,9.03182478261445,7.208793133764903,6.341037276158236,6.4978125,6.323229166666664,5.933627761237738,5.835241781435727,5.111535262869138,4.875701555671323,6.565,5.764374999999999,5.651359312582496,6.684513120189566,3.185673185702171,2.7567181424971956
2006-11-30,POMKH,4.828333333333333,4.6400000000000015,11.003333333333332,5.8788888888888895,6.1825,5.453333333333332,5.3675000000000015,4.881715462930225,4.999146352281461,4.090644837598759,4.060939393052491,5.840625000000001,5.60125,5.010957612540825,5.505912495314981,3.908610114171615,3.9859130765709363,10.623333333333333,10.066666666666666,9.91201893450718,9.649973374134536,8.491148121029402,8.380368243930388,6.306284722222222,6.574340277777775,5.911732212298199,5.832763996323739,5.007504296789191,4.750270672056679,6.992812499999999,6.294375,5.863815587549498,6.654993101268126,4.622641077507929,4.472124741236813
2007-02-28,POMRB,5.734999999999999,6.055,12.579999999999998,7.19,7.7825,5.689791666666667,5.4020833333333345,5.223029277758135,5.203941305665683,5.638902813527798,5.946692602319532,5.98625,5.74125,5.428574567524494,5.810338100496364,5.107804754416136,4.922525746474678,10.863958333333334,10.365833333333333,10.979211360704308,10.5999699024045,10.909264843099887,10.37065133152015,6.158003472222223,6.421284722222219,6.42303932737892,5.939681937870333,6.8409950091839615,6.594877301947015,7.2675,6.835625,6.6312893525296985,7.550198889499842,6.654721740949892,6.9862482965611665
2007-05-31,PREMON,8.635,8.91,12.73,7.490000000000001,10.7275,5.872708333333333,5.5045833333333345,6.587817566654881,6.428812794680122,8.141848458666193,8.512841423227997,5.965000000000001,5.9399999999999995,6.821144740514697,6.8630578730621865,7.2894753959939775,7.78134872826275,10.237291666666666,10.880833333333332,11.679526816422586,11.260834024247556,14.506819740376725,13.66677697801765,5.930575396825398,6.1912847222222185,6.849823596427353,6.062567377607959,8.814172875678791,8.09632721563716,6.912604166666667,7.15,8.269773611517818,10.114370434461762,9.180335674109784,9.145136619228934
2007-08-31,MONSOON,4.301666666666667,4.525,7.075,3.94,4.8475,5.922499999999999,5.875000000000001,5.673357206659595,5.996512179571084,3.8243964601609655,3.7018463217664266,5.8425,6.032499999999999,5.9026868443088185,6.623023740849651,2.905057172120591,3.4960248850026794,8.48625,10.847083333333332,9.83771608985355,9.695798050720883,8.918267101848587,8.002793750012762,5.452678571428572,6.124722222222219,5.685894157856412,5.879453326985468,4.533653326612228,4.255835691035371,5.926145833333333,7.385000000000002,6.900864166910691,8.156726772737844,4.249224819128452,3.5038980249590823
