Date,Season,Dari- Ii,Tosham,Kairu,Bawani Khera,Loharu,Bhiwani,Siwani,Badhra,Dadri - I,Dari- Ii_Trend,Dari- Ii_SMA,Dari- Ii_EWMA,Dari- Ii_DES,Dari- Ii_TES,Dari- Ii_ARIMA,Tosham_Trend,Tosham_SMA,Tosham_EWMA,Tosham_DES,Tosham_TES,Tosham_ARIMA,Kairu_Trend,Kairu_SMA,Kairu_EWMA,Kairu_DES,Kairu_TES,Kairu_ARIMA,Bawani Khera_Trend,Bawani Khera_SMA,Bawani Khera_EWMA,Bawani Khera_DES,Bawani Khera_TES,Bawani Khera_ARIMA,Loharu_Trend,Loharu_SMA,Loharu_EWMA,Loharu_DES,Loharu_TES,Loharu_ARIMA,Bhiwani_Trend,Bhiwani_SMA,Bhiwani_EWMA,Bhiwani_DES,Bhiwani_TES,Bhiwani_ARIMA,Siwani_Trend,Siwani_SMA,Siwani_EWMA,Siwani_DES,Siwani_TES,Siwani_ARIMA,Badhra_Trend,Badhra_SMA,Badhra_EWMA,Badhra_DES,Badhra_TES,Badhra_ARIMA,Dadri - I_Trend,Dadri - I_SMA,Dadri - I_EWMA,Dadri - I_DES,Dadri - I_TES,Dadri - I_ARIMA
2001-11-30,POMKH,11.87,8.492,12.81,5.9750000000000005,32.105000000000004,5.6179999999999986,19.9825,36.23,4.325,11.352604166666667,10.591250000000008,11.072066844883466,10.6405755807157,10.219548696728001,11.046592733231549,8.46425,8.351000000000003,8.320480016529183,8.159094317750046,9.319461048832801,8.352425349277574,12.928,12.596,12.669335065471248,12.473945927339777,12.494278514994647,12.675725688595799,6.005625,6.2762499999999966,6.167176147628802,5.764406608147545,6.402780790343867,5.912576688593876,33.72,32.502500000000005,32.99418716428246,32.33507830090393,31.161662555681865,35.36266193923473,5.7635625,5.81325,5.716191134153799,6.187639561756686,6.015105561464778,5.7819610955937435,20.299270833333335,19.853749999999998,19.79682618776821,19.706135583327118,19.71274737062492,19.867985953952576,43.84291666666667,43.84291666666668,42.68554609509565,43.3138379064898,35.83723884195709,36.23,6.479583333333334,5.87375,5.637681392699098,5.839256590445392,6.518477109546355,6.258168340190373
2002-02-28,POMRB,11.206666666666667,8.852,13.484000000000002,6.005,32.105,6.307499999999999,21.82333333333333,35.77,6.78,11.265354166666667,11.452916666666674,11.125906773596746,10.795305584687267,9.694768654239095,10.021330792493357,8.571000000000002,8.478000000000003,8.53308800991751,8.342256064260852,7.957193804514245,8.261310677259385,12.7865,13.0015,12.99520103928275,12.71141073643232,11.5922826758321,11.90772752340189,5.98125,6.066249999999996,6.102305688577282,5.689511520880985,6.619286855746325,6.844035346740398,35.23354166666667,32.52375,32.638512298569474,32.09457684586169,33.277168333422054,32.234367922570364,5.992625,5.715125,5.95271468049228,6.251336299460443,5.441026234083751,5.761227475219158,20.362708333333334,20.256458333333327,20.60742904599426,20.35038090198079,19.28726152777422,20.16824434685236,43.84291666666667,43.84291666666668,39.919327657057394,38.44788379979634,35.39302774750639,35.77,6.754166666666667,6.2787500000000005,6.094608835619459,5.8989229129937355,6.039990345754314,5.554029702060115
2002-05-31,PREMON,11.045000000000002,8.55,12.274000000000001,5.96,38.63,6.5075,20.175,54.57,8.256666666666668,11.303666666666668,11.252291666666675,11.09354406415805,10.88534385679091,12.237842117558797,11.512650960876126,8.74325,8.450500000000005,8.539852805950506,8.43866277895903,8.340047581954906,8.334106040793461,12.725,12.8545,12.70672062356965,12.628529859649865,13.584630992638372,13.33213647709183,6.016875,5.944999999999996,6.045383413146369,5.61945152786058,6.520193784802864,6.725692794411955,36.31520833333333,34.91625,35.035107379141685,34.10007029774259,31.42312136610655,30.31873926890103,6.26125,5.811999999999999,6.174628808295368,6.334036635522936,6.106748176991835,5.830251732091873,20.44708333333333,20.342083333333328,20.434457427596556,20.299517933089973,20.787187388996088,20.558870197761134,45.828012820512825,43.84291666666668,45.779596594234434,46.55320519837272,54.215647561178415,54.57,7.253229166666667,6.680416666666668,6.959431968038342,6.087047225306056,6.605400692177764,6.498461377071407
2002-08-31,MONSOON,10.992,8.872,12.306,6.13,39.363333333333344,6.2600000000000025,19.5525,48.80166666666667,7.95,11.274583333333334,11.278416666666676,11.05292643849483,10.946207678900114,11.057100354633484,10.458865903939559,8.8215,8.691500000000005,8.672711683570302,8.597368487708032,7.746511592816295,8.296239328357261,12.621250000000002,12.718499999999999,12.546432374141789,12.571003300886103,13.060899665767423,13.299568447219876,6.024375,6.017499999999996,6.079230047887821,5.570729580229966,5.8895395568342135,6.129451728330757,37.953541666666666,35.55083333333333,36.76639776081835,36.16739886593333,36.93081294481439,36.006741719054446,6.3635625000000005,6.1732499999999995,6.208777284977222,6.379390962333358,5.6957003030018925,5.915773975790396,20.286354166666666,20.383333333333326,20.081674456557934,20.060740253448984,20.269163798919507,19.991970191851404,49.22685897435897,43.84291666666668,46.98842462320733,49.3014659492986,48.47037208233761,48.80166666666667,7.371041666666667,6.827916666666669,7.355659180823006,6.229393365868963,5.440495692549903,6.895471569014555
2002-11-30,POMKH,12.072,8.905999999999997,12.862,5.97,38.22,6.322,20.4925,52.110769230769215,7.727499999999999,11.270624999999999,11.328916666666677,11.460555863096896,11.217445219552845,11.233190113093453,11.377840106969156,8.9285,8.795000000000005,8.76602701014218,8.744831529521667,9.169526870623736,8.385150472425163,12.639999999999999,12.731499999999999,12.672659424485072,12.649306887842787,12.743695027374173,12.928663681704565,6.10375,6.016249999999995,6.035538028732692,5.516811512515019,6.0096830249759305,6.308645506615512,38.74,37.07958333333333,37.34783865649101,37.5603630379366,32.797736154311536,35.543129833664544,6.3225625,6.34925,6.254066370986333,6.426298174932559,6.1889048057733556,5.9592225339558675,20.0640625,20.510833333333327,20.246004673934763,20.18650098821814,19.84746094118323,20.268546006056898,50.640608974358976,47.81310897435899,49.03736246623208,52.928401226931335,35.9180172823392,36.23,7.153958333333334,7.678541666666669,7.504395508493802,6.337967834984672,6.876172573330025,6.270920339975022
2003-02-28,POMRB,10.772,9.064,12.602,6.07,39.09666666666666,6.4220000000000015,20.027500000000003,47.08,4.32,11.25025,11.22025000000001,11.185133517858137,11.165645944863712,10.514948794160853,10.807067212251003,8.905999999999999,8.848000000000006,8.885216206085307,8.908409066612622,8.190530956953912,8.55373022974346,12.758750000000001,12.510999999999997,12.644395654691044,12.652763934998932,12.148265694978377,12.72733473249043,6.041874999999999,6.032499999999995,6.049322817239615,5.47790721856309,6.145756962658623,6.144258346597529,38.29770833333333,38.8275,38.04736986056127,38.956700610733165,34.53652640129609,31.656295065316787,6.1762500000000005,6.3778749999999995,6.321239822591801,6.479516931035168,5.679066431789594,6.00499660866509,20.151562499999997,20.061874999999993,20.15860280436086,20.130778682628804,19.959122412500424,20.19198618168199,50.64060897435897,50.64060897435899,48.254417479739246,51.87263827905063,39.170045611103085,42.22528764055808,7.185625,7.063541666666669,6.230637305096282,6.1266595036806,6.799972823756072,7.0511485793738675
2003-05-31,PREMON,11.448,9.193999999999999,13.306,6.529999999999999,37.93,6.065,20.1925,54.57,8.98,10.8995,11.32100000000001,11.290280110714882,11.263741411186228,12.09321309433598,11.618744673087608,8.7295,9.009000000000007,9.008729723651184,9.078414548499898,8.433118845678583,8.543588408817161,12.669,12.768999999999997,12.909037392814625,12.811392072326163,13.13921961741944,12.75274400725779,5.811249999999999,6.174999999999995,6.241593690343769,5.481664962454434,6.102272141351316,5.975300346014391,37.916041666666665,38.6525,38.00042191633676,39.62497316965232,37.472318687994324,33.996467499188725,5.958000000000001,6.26725,6.2187438935550805,6.481985645605279,6.329819817979648,6.0575986323076565,20.2275,20.066249999999993,20.172161682616515,20.142915371169845,20.52968035893322,20.165840396768722,50.640608974358976,50.640608974359,50.780650487843545,54.988255691882884,60.110025043484086,59.167340478489045,7.0621875,7.244375000000003,7.33038238305777,6.358798353255852,6.939951218307964,6.397511035477814
2003-08-31,MONSOON,10.425999999999998,8.047999999999998,12.224,5.065,36.525,5.531999999999999,20.235,48.80166666666667,7.48,10.5785,11.179500000000008,10.944568066428928,11.13121193748292,11.31945517083226,10.796426187911507,8.584249999999999,8.803000000000008,8.62443783419071,8.949202841997852,8.055395653108167,8.65643635494725,12.6145,12.748499999999996,12.635022435688775,12.695401114271874,13.041946478969457,12.775032608182917,5.601875,5.908749999999996,5.770956214206262,5.375998003658582,5.946541910207604,5.972454691821045,37.61833333333333,37.94291666666667,37.41025314980206,39.53526319436655,40.15066307849042,38.05968788154375,5.70475,6.085249999999999,5.944046336133048,6.412825717242523,5.838128986935673,6.0585320712835875,20.171875,20.236874999999994,20.19729700956991,20.166135368285413,20.014837793626903,20.209047019022314,50.46060897435897,50.640608974359,49.989056959372796,53.25605875858281,53.52432748663713,48.80166666664186,7.4275,7.126875000000003,7.390229429834662,6.432562875127575,5.826413153019813,7.273560938087691
2003-11-30,POMKH,9.832,8.318,12.225999999999999,5.19,38.005,5.303999999999999,20.4175,52.110769230769215,7.210000000000001,10.50525,10.61950000000001,10.499540839857357,10.90304923967469,11.577508013158905,11.464582558519192,8.413499999999999,8.656000000000008,8.501862700514426,8.873793482740224,9.147258063474805,8.864941075020749,12.620249999999999,12.589499999999996,12.471413461413263,12.605416867720333,12.904134767551746,12.948567451786372,5.349375,5.7137499999999966,5.538573728523756,5.287601451026195,5.858611811312716,6.013114609403689,36.2075,37.88916666666667,37.648151889881234,39.75782776149192,36.87158309908986,35.966518908697864,5.464166666666666,5.830749999999999,5.688027801679828,6.312128250644344,6.225869346323726,5.992137760768126,20.129375,20.218124999999993,20.285378205741942,20.242666058556875,19.98503077900447,20.185380851409615,49.150608974358974,50.640608974359,50.83774186793136,53.44846258994235,52.73688931221486,52.110769230769215,7.7768749999999995,6.997500000000004,7.318137657900797,6.4747737185373495,7.149004127793814,7.134018181484243
2004-02-29,POMRB,10.444,8.489999999999998,12.801999999999998,5.175,36.93,5.414,19.6575,45.64,7.76,10.446250000000001,10.53750000000001,10.477324503914414,10.847322006415892,10.20569299497268,10.421357407681535,8.415375,8.512500000000008,8.497117620308655,8.832084144934525,8.383758405200822,8.757990263257275,12.54675,12.639499999999995,12.603648076847957,12.66284616385091,12.218704437206275,12.825645847537517,5.12875,5.489999999999997,5.393144237114253,5.205180251917715,5.939278884935462,5.561021191024932,35.82520833333333,37.347500000000004,37.36089113392874,39.441790240206004,37.77852566037704,34.950876779892184,5.341333333333333,5.5787499999999985,5.578416681007897,6.223849669929186,5.588207827695661,5.905375761572537,19.997916666666665,20.125624999999992,20.034226923445164,20.054735771219434,19.957167012001516,20.28694482398066,47.657900641025634,50.280608974359,48.758645120758814,49.4861352526319,45.84303844101889,47.08,7.220000000000001,7.8575000000000035,7.494882594740478,6.56292612384138,6.968383842351024,6.122136862494905
2004-05-31,PREMON,11.19,8.402000000000001,13.151999999999996,5.405,28.81,5.1483333333333325,20.2225,45.53,8.335,10.49075,10.47300000000001,10.762394702348647,10.956720194739692,11.539173819179048,10.801211318221304,8.444749999999999,8.31450000000001,8.459070572185194,8.764560534805407,8.572913021678255,8.713971356900698,12.589999999999998,12.600999999999994,12.822988846108773,12.785141893285944,13.17310426734575,12.542065332766311,4.960000000000001,5.208749999999997,5.397886542268552,5.147769256002374,6.119321749991927,5.5302050074377895,36.20479166666667,35.0675,33.940534680357246,36.35452177473916,38.16976905979657,37.99395653350645,5.234874999999999,5.349583333333332,5.406383341938071,6.102708433706284,6.127837197104052,5.8434276221402826,19.768958333333334,20.133124999999993,20.1095361540671,20.09738625798294,20.40377769393515,19.9577754842627,46.54009615384615,48.020608974359,47.46718707245529,46.50867056092729,54.21081192218234,53.984662220240985,6.700000000000001,7.696250000000004,7.830929556844287,6.694914820603291,7.54061256608619,7.549940589928663
2004-08-31,MONSOON,10.212,8.855,11.79,4.425,42.586666666666666,5.4659999999999975,19.15333333333333,45.9,3.67,10.584,10.41950000000001,10.542236821409189,10.842276319314177,10.756117259500758,10.505166874323297,8.33175,8.51625000000001,8.617442343311117,8.80292676912968,7.997523767125788,8.460222218700268,12.736749999999997,12.492499999999993,12.409793307665264,12.578807166837944,12.820231672266837,12.442192360912163,4.8187500000000005,5.0487499999999965,5.008731925361131,5.020031819864799,5.206004391415213,5.576075748426775,34.54666666666667,36.58291666666667,37.39898747488101,38.14195963978154,37.73975564282914,36.25631491990578,5.050749999999999,5.333083333333331,5.430230005162841,6.022868045656578,5.54955278054253,5.755802629963188,19.677708333333335,19.862708333333327,19.72705502577359,19.785329944192675,20.024583558321172,20.34913582657454,45.809374999999996,47.29519230769233,46.84031224347317,44.87930532440345,47.29377904900125,45.127046160404944,6.6325,6.743750000000003,6.166557734106572,6.390557945820082,6.262494680200655,7.186872834014268
2004-11-30,POMKH,10.402000000000001,7.745999999999999,13.005999999999998,4.48,34.980000000000004,4.5183333333333335,19.6675,46.07,6.86,10.56225,10.56200000000001,10.486142092845514,10.790203243037773,10.853747917813273,10.893963636150787,8.24825,8.37325000000001,8.26886540598667,8.57536319396198,8.95231510478503,8.408267917126825,12.934499999999998,12.687499999999993,12.64827598459916,12.687286214923098,12.669535183774144,12.64288324242747,4.708125,4.871249999999996,4.797239155216679,4.904584896227756,5.227322809997967,5.229357487389938,32.954166666666666,35.82666666666667,36.43139248492861,37.23958225828994,37.5599793342991,36.58301957624546,5.005041666666666,5.136666666666665,5.065471336431038,5.82869797106238,5.964261241255892,5.719271468758712,19.62364583333333,19.675208333333327,19.703233015464157,19.720080982253904,19.914396371620832,19.596517625921646,45.833749999999995,45.785000000000025,46.5321873460839,44.24056074777977,50.199634861072184,50.93128650560335,6.522500000000001,6.6562500000000036,6.443934640463944,6.404975784719182,7.024082989818748,6.082081512583452
2005-02-28,POMRB,10.62,8.158,13.195999999999998,4.755,26.69,4.726666666666667,19.6775,45.835,7.57,10.557,10.606000000000009,10.539685255707308,10.793636071426507,10.261541940551076,10.329095686287019,7.978375,8.290250000000011,8.224519243592002,8.45781299826469,8.367943777750822,8.626382306799064,13.3464375,12.785999999999992,12.867365590759494,12.813941314566538,12.470788439835177,12.53508391849179,4.646250000000001,4.766249999999996,4.780343493130007,4.818513764061648,5.245166668109128,5.195801632249834,30.744583333333335,33.266666666666666,32.534835490957164,33.7236135825589,37.04923024173419,38.01520171155264,5.0142500000000005,4.964833333333331,4.929949468525289,5.667021191460854,5.263102978664865,5.567892991112471,19.666979166666664,19.680208333333326,19.692939809278492,19.676699748881205,19.6431680299991,20.269943776008937,45.966249999999995,45.83375000000002,46.25331240765034,44.06334103080662,42.58293919786461,43.18452052113485,6.429166666666667,6.608750000000004,6.8943607842783665,6.482517223738892,6.813724735225355,7.0768482668053725
2005-05-31,PREMON,10.84,8.065999999999999,14.34,4.94,26.31,5.4700000000000015,19.770000000000003,45.53,7.645,10.59975,10.51850000000001,10.659811153424386,10.841739540370916,11.461148515927299,10.729588103682739,7.66825,8.206250000000011,8.161111546155201,8.330818093500747,8.485951518290694,8.452781565101112,13.595375,13.082999999999993,13.456419354455697,13.166073510248872,13.321243241947203,12.957655781382359,4.618125000000001,4.649999999999996,4.844206095878005,4.754150478575419,5.45835959449373,5.358689467205365,27.81875,32.641666666666666,30.0449012945743,30.617332479594666,32.214330522482584,35.43413229347753,5.053208333333334,5.0452499999999985,5.145969681115174,5.604335495741919,5.7588434947861735,5.461859547760633,19.6828125,19.56708333333333,19.723763885567095,19.67625909677576,20.135842923032353,19.557981179288426,46.106875,45.83375000000002,45.9639874445902,44.09536360571643,44.742415671014705,45.60926449102228,6.420208333333333,6.436250000000003,7.19461647056702,6.559485300719989,7.381284133851105,7.062673124845903
2005-08-31,MONSOON,10.52,7.032000000000001,13.8975,4.3950000000000005,27.41,5.218000000000001,19.9525,46.96,3.6133333333333333,10.581,10.595500000000008,10.603886692054632,10.814108052572683,10.57356716117275,10.473168246958513,7.5195,7.750500000000012,7.709466927693121,7.97901010294555,8.113156150101572,8.509280016762846,13.83970833333333,13.609874999999994,13.632851612673418,13.342585989896898,12.960048569568439,12.716267722140229,4.570625000000001,4.642499999999996,4.664523657526803,4.653848475389277,4.513232611595758,4.666913788087063,28.299166666666665,28.847499999999997,28.99094077674458,28.482531764575956,38.722440214713636,35.33394058019418,5.154083333333334,4.983249999999999,5.174781808669104,5.516502088077314,5.264241872149406,5.462885597091255,19.51,19.766875,19.815258331340257,19.736720780212302,19.57590080607694,20.20153840709661,46.090625,46.098750000000024,46.36239246675412,45.2227874844412,45.538768763799624,45.89999999999957,6.304270833333333,6.422083333333337,5.7621032156735446,6.262881494823342,6.033052623925893,6.108846392195551
2005-11-30,POMKH,10.436,7.088000000000001,12.889999999999995,4.285,26.75,5.077999999999999,18.995,46.13500000000001,6.845,10.63125,10.604000000000008,10.53673201523278,10.774754128073372,10.790430815319663,10.770085508784266,7.4460000000000015,7.586000000000012,7.460880156615873,7.677340657927416,8.558321785765251,8.338629600213642,14.224791666666665,13.580874999999992,13.335710967604049,13.257039203897557,13.515357019766945,13.338923473349919,4.54375,4.593749999999996,4.512714194516081,4.552432388815071,4.581969541540422,4.6074210865647505,32.34708333333333,26.789999999999996,28.094564466046748,26.698618686506656,32.98954058330486,33.26850212889815,5.175750000000001,5.123166666666665,5.136069085201463,5.418353485818475,5.6834710512917095,5.432019971547406,19.323000000000004,19.59875,19.487154998804154,19.47509951291801,19.726273005115075,19.627120197168384,46.06625,46.11500000000003,46.271435480052475,45.690419377064174,46.90687334951349,46.500873643433714,6.115208333333334,6.4183333333333366,6.1952619294041265,6.28809889824458,6.817468440134007,6.177380832093997
2006-02-28,POMRB,10.436,7.626,15.266666666666666,4.57,38.763333333333335,4.974,18.9675,45.64,6.6575000000000015,10.711499999999997,10.558000000000009,10.496439209139668,10.743374860285858,10.433544822905485,10.449510384755653,7.518437500000001,7.453000000000012,7.526928093969524,7.540982982896724,8.165916721052056,8.17949386169233,14.464270833333332,14.098541666666659,14.108093247229096,13.716767971311594,13.20432179613532,13.662566962672399,4.535625,4.547499999999996,4.535628516709648,4.480846494779952,4.754917695063865,4.669999068902738,37.37422619047619,29.80833333333333,32.362072012961384,29.348612448347662,28.033978751453073,32.70917505445472,5.1905,5.184999999999999,5.071241451120878,5.315128950922339,5.084145442048798,5.3873995578152964,19.169576388888892,19.42125,19.279292999282493,19.273920195936224,19.455660460816272,19.82458524250234,45.93375,46.06625000000003,46.01886128803149,45.743895894758744,45.92864074180474,45.86142149700069,6.431979166666668,6.190208333333336,6.3801571576424765,6.2938814858328245,6.632426767986726,6.745128459587405
2006-05-31,PREMON,11.425999999999998,8.010000000000002,15.35,4.91,46.62,5.396,18.984,45.53,7.045,10.73725,10.704500000000007,10.868263525483801,10.922502470543854,11.302695254327972,10.627558297804292,7.654375000000001,7.439000000000012,7.720156856381714,7.525508185311371,8.221928605750826,7.974935048273927,14.87,14.351041666666656,14.604855948337457,14.093633220411467,14.394607898051401,13.949566796210629,4.5600000000000005,4.539999999999996,4.685377110025789,4.442672844714806,4.966239693559525,4.713023009152904,42.26736904761905,34.88583333333333,38.06524320777683,34.65518116970082,27.388126811522497,29.546576120176965,5.274249999999999,5.166499999999998,5.201144870672527,5.271914902145379,5.631536831195336,5.335295535987958,19.206972222222223,19.22475,19.161175799569495,19.132692685913852,19.79569625960648,19.41771317871807,45.793125,46.06625000000003,45.82331677281889,45.69060722409173,45.42251416676567,45.450735508990824,6.8165625,6.040208333333337,6.646094294585486,6.334314070712151,7.103377967612845,6.73493681174651
2006-08-31,MONSOON,10.575999999999999,7.6675,14.803333333333333,4.359999999999999,47.31714285714286,5.41,19.511111111111113,45.9,6.7475,11.072125,10.718500000000006,10.75135811529028,10.890053005887982,10.710303234398566,10.576464723845648,7.743625000000001,7.597875000000012,7.6990941138290285,7.452306879019023,7.7147127621758145,7.670600687342857,15.188125,14.577499999999988,14.684246902335808,14.266355261822579,14.00246209669141,14.101488809566773,4.62625,4.531249999999996,4.555226266015474,4.367392475038276,4.254209789128603,4.377205996421363,45.73336904761905,39.86261904761905,41.76600306752324,39.82348235972358,34.11791509526138,33.95326964108875,5.421250000000001,5.214499999999998,5.284686922403516,5.2371140959515,5.143394027892081,5.342946538803453,19.280947916666666,19.11440277777778,19.30114992418614,19.20082173182085,19.32679306778219,19.62378536148223,45.833749999999995,45.80125000000003,45.853990063691334,45.85286985123131,46.58631187645961,46.96000000000043,6.938124999999999,6.823750000000003,6.686656576751291,6.343869980323463,5.712590633449704,6.104830661548276
2006-11-30,POMKH,10.586,7.54,15.23,4.5150000000000015,45.988,5.556,19.735555555555557,46.07,6.7875,11.070625000000001,10.756000000000006,10.685214869174168,10.866241185199728,10.831187310277066,10.933100536231308,7.67744642857143,7.710875000000012,7.635456468297417,7.372905832672388,8.115984392886842,7.712259263535367,15.379375,15.162499999999989,14.902548141401486,14.495515238756198,14.18537739072651,14.491472803374092,4.624375000000001,4.588749999999996,4.539135759609285,4.310841442489527,4.239467716907331,4.430368480988077,44.42461904761905,44.67211904761905,43.454801840513944,43.914874307493555,33.77723950783392,33.546778313015366,5.559,5.333999999999999,5.393212153442109,5.226492401410031,5.6005289315503,5.351397697461167,19.101020833333337,19.29954166666667,19.47491217673391,19.327097895489242,19.203225605938574,19.472412727648695,46.14874999999999,45.785000000000025,45.940394038214805,46.05729139877365,45.74299595090767,45.704126356566306,7.1271875,6.809375000000003,6.726993946050775,6.356149249498751,6.953440427991692,6.805767653420099
2007-02-28,POMRB,12.965,7.888,15.47166666666667,4.87,47.25333333333333,5.6720000000000015,18.81875,46.03,7.687500000000001,10.4206875,11.388250000000005,11.597128921504499,11.33782889200621,10.590749601061942,10.534732023560888,7.553205357142858,7.776375000000011,7.736473880978451,7.3973683434312845,7.949996509131292,7.832108563566121,15.633125,15.21374999999999,15.130195551507558,14.727697852159384,14.810101543191664,15.139059053327749,4.60875,4.663749999999996,4.671481455765571,4.288157432090545,4.50191047044162,4.5262127578996845,41.99397619047619,46.79461904761905,44.9742144376417,47.71187666088743,39.41524382061419,36.08383847496225,5.621,5.508499999999999,5.504727292065265,5.235392772198159,5.069169005468058,5.37718485810448,18.84173611111111,19.262354166666668,19.212447306040346,19.12857307474416,19.11034334068858,19.69001033536177,46.67999999999999,45.88250000000002,45.976236422928885,46.15419920983891,45.36562836703143,45.61357850299931,7.2634375,7.066875000000002,7.111196367630466,6.449015597927136,6.742836764128902,6.643433983684846
2007-05-31,PREMON,8.885,7.218571428571429,16.675,4.595,27.66,5.8,17.693333333333328,47.66,7.5275,9.999500000000001,10.753000000000004,10.5122773529027,10.872516294801283,11.949315699250608,11.167243069665332,7.546017857142857,7.5785178571428675,7.5293129000156425,7.27978505564852,8.09156605543591,7.8632563069904196,15.525250000000002,15.54499999999999,15.748117330904535,15.175242003456116,15.46826502680985,15.59635159161071,4.6312500000000005,4.5849999999999955,4.6408888734593425,4.249088717065457,4.81198352124645,4.600595262731766,42.09108333333333,42.05461904761905,38.048528662585014,43.88434886782376,43.07405230428743,36.809344021144966,5.5955,5.609499999999999,5.622836375239158,5.264310807108776,5.70294708030689,5.414341908523294,18.557048611111114,18.939687499999998,18.60480171695754,18.622288716811624,19.398673498003436,19.182956508060087,46.96125,46.41500000000002,46.649741853757334,47.16962794237991,45.382009857032784,45.688528982018205,7.475937500000001,7.187500000000002,7.27771782057828,6.51850116474697,7.335286441754687,6.969167836196768
