Date,Season,Sikandra Rao,Hathras,Mursan,Sadabad,Hasayan,Sahpau,Sasni,Sikandra Rao_Trend,Sikandra Rao_SMA,Sikandra Rao_EWMA,Sikandra Rao_DES,Sikandra Rao_TES,Sikandra Rao_ARIMA,Hathras_Trend,Hathras_SMA,Hathras_EWMA,Hathras_DES,Hathras_TES,Hathras_ARIMA,Mursan_Trend,Mursan_SMA,Mursan_EWMA,Mursan_DES,Mursan_TES,Mursan_ARIMA,Sadabad_Trend,Sadabad_SMA,Sadabad_EWMA,Sadabad_DES,Sadabad_TES,Sadabad_ARIMA,Hasayan_Trend,Hasayan_SMA,Hasayan_EWMA,Hasayan_DES,Hasayan_TES,Hasayan_ARIMA,Sahpau_Trend,Sahpau_SMA,Sahpau_EWMA,Sahpau_DES,Sahpau_TES,Sahpau_ARIMA,Sasni_Trend,Sasni_SMA,Sasni_EWMA,Sasni_DES,Sasni_TES,Sasni_ARIMA
2003-11-30,POMKH,5.93,10.626666666666667,9.34,9.34,2.425,12.3,11.08,6.888749999999999,7.222500000000001,6.69456009880846,6.431644589024508,7.687874775506005,8.12963939614147,11.329166666666667,12.380000000000004,11.979110654639173,11.755811056368577,12.812209287831093,12.577347579289265,9.751249999999999,10.062500000000005,9.740011867706599,9.806950146452209,9.838481870290266,10.046986739272164,9.83,9.874999999999995,9.693437862751402,9.613000737735078,9.3147790483784,10.0107922302541,3.45,3.71125,3.539794258251799,3.260431511751681,3.3752330868836844,3.1896911419717293,10.685416666666667,9.90625,10.735525304926464,10.713618651082276,12.220474314959262,12.108632094996965,11.0525,11.0525,11.103492597039224,11.139094166213543,11.079997933656683,7.240662750206181
2004-02-29,POMRB,6.58,9.41,9.58,9.25,2.64,11.4,10.475,6.668749999999999,6.897500000000002,6.648736059285076,6.437804852717865,7.319709005940183,5.779970172577039,10.816041666666667,11.581666666666672,10.951466392783505,10.501344966323149,11.543005186481825,11.134699922369558,9.747499999999999,9.832500000000005,9.676007120623959,9.769233911017668,9.690707342084155,9.844027395140646,9.776250000000001,9.837499999999995,9.516062717650842,9.407383767476237,8.945900753949958,9.820506105534072,3.23125,3.5212499999999998,3.1798765549510795,2.6643576834534115,3.3987483216881333,2.570034948080223,11.323958333333334,10.13125,11.001315182955878,11.27127260050542,10.421647797685361,10.503787187553696,11.0525,11.0525,10.852095558223535,10.811520837102913,10.47500109034507,7.555223857678321
2004-05-31,PREMON,7.4,11.14,10.33,10.3,4.9,10.083333333333334,11.56,6.33,6.880000000000003,6.949241635571045,6.681210474175663,6.852180448150765,5.884934286335196,10.422708333333333,11.076666666666672,11.026879835670103,10.862189404506141,11.008811539635715,10.539647344289072,9.905,9.670000000000005,9.937604272374376,10.141072471493603,10.716993740319612,9.85194540561106,9.77375,9.822499999999994,9.829637630590504,9.76276730429842,11.508691425819162,9.938067364537394,3.0562500000000004,3.37875,3.867925932970648,3.3829355489538657,4.91005734593556,4.876741745687606,11.408333333333333,11.239583333333334,10.634122443106861,11.1178742404242,5.622863775838907,5.833374746063999,11.0525,11.0525,11.13525733493412,11.129360359872532,11.55999956691328,8.337793584225434
2004-08-31,MONSOON,5.92,11.045,10.05,10.03,2.37,11.85,11.095,6.16125,6.457500000000003,6.537544981342627,6.420740852426127,6.465226751162121,6.945818758027122,10.389375,10.555416666666671,11.034127901402062,10.976551417592239,11.24563981929146,11.479935767615912,10.087500000000002,9.825000000000005,9.982562563424626,10.176794212370407,9.619191156376868,9.604689282970757,9.972499999999998,9.729999999999995,9.909782578354303,9.83758401428027,9.45823142091008,9.20265305412792,3.041875,3.08375,3.2687555597823885,2.822849727478015,3.4795296192777028,3.226193704805861,11.445833333333335,11.408333333333335,11.120473465864116,11.656074350985332,11.429391509291007,12.104025057000396,11.052499999999998,11.0525,11.119154400960472,11.144842200568508,11.09500140908442,8.002406558562388
2004-11-30,POMKH,4.91,9.565,9.98,9.69,2.205,12.3,11.08,6.06125,6.202500000000003,5.886526988805576,5.943242435848782,6.166420650884104,6.429423571962625,10.634374999999999,10.290000000000004,10.446476740841238,10.227198592759558,9.703102428998218,9.995654983406038,10.28125,9.985000000000003,9.981537538054775,10.157799648692114,9.953261311617688,9.837482983079383,10.215,9.817499999999995,9.821869547012582,9.727032333004319,9.164005868750342,10.39572643968409,2.975625,3.0287500000000005,2.8432533358694334,2.3627895881539556,2.3289962256058905,1.896457439311455,11.760416666666666,11.408333333333335,11.592284079518471,12.247328937399482,12.588794637337816,12.195118633308036,11.0525,11.0525,11.103492640576285,11.139387551057654,11.079997933656683,7.991587622250675
2005-02-28,POMRB,6.25,10.205,10.4,10.49,2.745,11.7,10.475,5.76125,6.120000000000003,6.031916193283346,5.998402805921744,6.297898989679981,5.817012506622262,10.706875,10.488750000000003,10.349886044504743,10.229585139806499,9.491637783336714,9.244706344266493,10.3625,10.190000000000003,10.148922522832866,10.367066724671899,10.119245883811264,10.003937414602449,10.42625,10.127499999999996,10.08912172820755,10.023133216508556,9.058070849319419,9.963710970808117,2.7912500000000007,3.0550000000000006,2.80395200152166,2.321645539811387,2.6606981854734104,2.431536347631102,11.86875,11.483333333333336,11.635370447711082,12.413861449647092,11.637533821967173,11.380590936419722,11.0525,11.0525,10.852095584345772,10.811820282476953,10.47500109034507,7.209943650345898
2005-05-31,PREMON,6.93,12.305,11.06,11.0,4.2650000000000015,12.3,11.56,5.35375,6.002500000000003,6.391149715970007,6.235421576981892,6.48552817002886,6.607537555965035,10.886875,10.780000000000003,11.131931626702846,11.368528701038155,11.537715055245119,11.136274952060669,10.375,10.372500000000004,10.51335351369972,10.812573793037798,11.379385646986755,10.494924887610177,10.64375,10.302499999999995,10.45347303692453,10.413297340874063,12.213056352756787,10.643875486331718,2.700625,2.8962500000000007,3.3883712009129967,3.115432409105161,4.564058663486193,4.6576333265369145,11.700000000000001,12.037500000000003,11.90122226862665,12.714166530393666,10.102287336341039,10.117976856060594,11.0525,11.0525,11.135257350607464,11.12962176036578,11.55999956691328,7.956749269498673
2005-08-31,MONSOON,3.99,10.46,9.97,11.02,1.53,10.5,11.095,5.05875,5.520000000000003,5.430689829582004,5.544790468250615,5.738080279012327,6.268373057224432,11.358749999999999,10.633750000000003,10.863158976021708,10.892282036639038,11.97398007304053,11.874597042390912,10.42125,10.352500000000003,10.296012108219832,10.462778072692302,10.321971151826698,10.733612991037122,10.7775,10.549999999999994,10.680083822154717,10.636576698861395,10.160304435599215,10.841415837266137,2.7393750000000003,2.6862500000000002,2.645022720547798,2.443576957517815,2.8809414372913698,2.0912056241898203,11.775,11.700000000000003,11.34073336117599,12.127028565262725,11.969111820258753,12.303719574384445,11.052499999999998,11.0525,11.11915441036448,11.145042281704283,11.09500140908442,7.636689718433196
2005-11-30,POMKH,3.58,11.59,10.16,10.44,2.3200000000000003,12.3,11.08,4.9075,5.187500000000003,4.6904138977492025,4.939962539939202,4.7455086219883835,3.624714464442503,11.660625,11.140000000000004,11.153895385613025,11.285679643446123,9.766556447381,9.79804316198402,10.48125,10.3975,10.2416072649319,10.390981776179903,10.18841995614095,10.257683202400028,10.901250000000001,10.737499999999994,10.58405029329283,10.500539660123712,10.017262028938667,10.516817668475412,2.8068750000000002,2.7150000000000003,2.515013632328679,2.2908995586131127,1.7864135181987402,1.7896327320444758,11.85,11.700000000000003,11.724440016705595,12.312767076059677,12.358381199561165,11.84085353926358,11.0525,11.0525,11.103492646218688,11.139520663636082,11.079997933656683,7.626365216785924
2006-02-28,POMRB,5.22,11.955,10.59,10.81,2.9400000000000004,12.3,10.475,4.763750000000001,4.930000000000002,4.902248338649521,4.993118780899839,5.266122055436868,5.051705099811199,12.0475,11.577500000000004,11.474337231367816,11.664244987831818,11.025033101780638,11.532115286662165,10.58375,10.445000000000002,10.38096435895914,10.579691344607296,10.321453558698703,10.343536200581982,11.10125,10.817499999999994,10.674430175975697,10.590837991754352,9.857109822908908,10.462935369433172,3.0575,2.76375,2.685008179397207,2.501541114357134,2.3712332300736962,2.6508430878521225,12.075000000000001,11.850000000000001,11.954664010023357,12.439932725227948,11.754050411867317,11.760435345502305,10.994375,11.0525,10.852095587731213,10.811893136330484,10.47500109034507,7.244902050545818
2006-05-31,PREMON,6.75,12.97,11.35,11.67,4.609999999999999,12.3,11.56,4.54375,4.8850000000000025,5.641349003189713,5.47655297381843,5.59803203025235,6.179539396279951,12.459375,11.743750000000004,12.07260233882069,12.3881844192125,13.249019554934728,12.739367153738987,10.7525,10.517500000000002,10.768578615375484,11.067200818867457,11.574300634953737,10.715188929806862,11.475000000000001,10.984999999999994,11.072658105585418,11.024049912181978,12.760564130804566,11.067885575422002,3.3975,2.8499999999999996,3.4550049076383242,3.589839650673269,4.385793598265476,4.10604678487033,12.3,11.850000000000001,12.092798406014015,12.513815058049744,12.270484402936173,12.376535764634772,10.87625,11.0525,11.135257352638728,11.129646227976385,11.55999956691328,7.9953286591226425
2006-08-31,MONSOON,3.02,12.89,10.5,11.95,3.19,12.3,10.63,4.486249999999999,4.642500000000002,4.5928094019138275,4.728741667671062,4.497385826142211,4.641648680404711,12.800625,12.351250000000004,12.399561403292415,12.677544246959075,12.072359911290695,11.59739247769612,10.93875,10.650000000000002,10.661147169225291,10.862773675877708,10.573688538981926,10.718072337577555,12.04,11.217499999999994,11.423594863351251,11.386952521871688,10.772129767605778,11.284175631837547,3.7649999999999997,3.2649999999999997,3.3490029445829945,3.7333788898719416,2.733337495753735,1.6691205531499669,12.3,12.3,12.17567904360841,12.543438404000394,10.546722334072276,10.442543556854593,10.680625000000001,10.936250000000001,10.933154411583239,10.901710722967843,11.09500140908442,7.673717255446864
2006-11-30,POMKH,2.79,12.455,10.98,12.5,3.38,12.3,10.6,4.4875,4.445000000000002,3.8716856411482965,4.136214932033159,3.784137851158529,2.9667361108741215,13.1725,12.567500000000003,12.421736841975449,12.574830723556056,12.73592668581808,12.925758567547213,11.08,10.855000000000004,10.788688301535174,11.012791794324334,10.6063793169259,10.653989213890915,12.692499999999999,11.732499999999995,11.854156918010752,11.831659825545646,10.796152796209917,11.490895456025461,3.8675,3.5299999999999994,3.361401766749797,3.858731239825832,2.518575923273036,2.828457005144818,12.3,12.3,12.225407426165045,12.539549266798227,12.448361891020747,12.677810017855862,10.545,10.816250000000002,10.799892646949942,10.706565087201255,10.795588548085405,7.663342694037966
2007-02-28,POMRB,5.55,13.82,11.26,13.27,4.82,12.3,9.39,4.4325,4.5275000000000025,4.5430113846889775,4.524559052867987,4.700432217166992,4.599339009144767,13.409374999999999,13.033750000000001,12.981042105185269,13.267226277942086,12.48631997158675,12.406070072690799,11.270000000000001,11.022500000000004,10.977212980921106,11.231671416818724,10.979586132815292,10.994048518943602,13.274999999999999,12.347499999999993,12.420494150806451,12.419441711098145,11.30867850302975,12.347388419402842,3.7575,3.999999999999999,3.9448410600498782,4.648759116499466,3.219957926990154,3.196048836354865,12.187500000000002,12.3,12.255244455699028,12.512989228763017,12.41785901803036,12.166820997672868,10.603125,10.545000000000002,10.235935588169966,9.950308014249096,10.070962013139845,7.517599054951468
2007-05-31,PREMON,6.43,14.079999999999998,11.81,14.43,3.55,12.3,11.56,4.646249999999999,4.4475000000000025,5.2978068308133865,5.054009282524305,5.743865324634667,6.470851216063865,13.745624999999999,13.311250000000001,13.42062526311116,13.726312053709595,14.380533105124398,13.804920321794445,11.33125,11.137500000000005,11.310327788552662,11.624633103078317,12.239522636171042,11.411443659569764,12.506250000000001,13.037499999999993,13.224296490483871,13.259788408008545,14.741634478838293,13.058982078943275,3.78875,3.7349999999999994,3.7869046360299268,4.552776454626565,5.537348381002447,5.07540468456733,12.075000000000001,12.3,12.273146673419419,12.473536046243657,12.414303490814286,12.283634712414786,10.72125,10.545000000000002,10.76556135290198,10.53748627906338,10.739462257785096,8.296271606228066
2007-08-31,MONSOON,2.9,13.675,11.56,13.85,3.37,11.4,11.095,4.853750000000001,4.417500000000002,4.338684098488032,4.39684376341104,3.6881994487029304,3.299310599582912,14.145,13.5075,13.522375157866696,13.71785573357332,13.742033476954138,13.567320768990568,11.341249999999999,11.402500000000005,11.410196673131598,11.68626988695166,11.116313910237054,11.356585541200774,10.5225,13.512499999999992,13.474577894290324,13.462771680897301,13.162196287984061,13.803589725153309,3.914375,3.78,3.6201427816179557,4.267204350705296,3.164455788875621,2.6811927230683246,12.075000000000001,12.075,11.923888004051651,12.057256644309202,12.31981238631209,12.256930725806777,10.916875,10.66125,10.897336811741187,10.8063592031224,10.776331866694607,7.278497475829912
2007-11-30,POMKH,4.62,14.36,10.41,4.45,3.45,12.3,11.08,4.916874999999999,4.875000000000003,4.451210459092819,4.436548250953236,3.3945414320463305,2.732280510327239,14.3325,13.98375,13.857425094720018,14.085124173663429,13.43270825123878,13.090731320035836,11.87,11.260000000000005,11.010118003878958,11.11797390457413,11.458076744491542,11.641183570741527,10.148125,11.499999999999993,9.864746736574194,9.381438214712027,12.928897836371123,13.618760621807276,4.129375,3.7975000000000003,3.552085668970774,4.00561199452027,2.9209501063840833,3.2919149760207316,12.075000000000001,12.075,12.074332802430991,12.080854192654677,12.27560768780657,12.057292480434905,11.0525,10.78125,10.970402087044713,11.008322798440016,10.956237226962152,7.24566605226868
2008-02-29,POMRB,5.38,15.11,11.91,5.45,5.755,12.3,10.475,4.8825,4.832500000000002,4.822726275455691,4.686031135554875,5.745954066959378,6.000620777820684,14.398124999999999,14.30625,14.35845505683201,14.66028637632694,14.620017787407088,14.530306806980166,12.775416666666667,11.422500000000005,11.370070802327374,11.621194733493779,10.98198225536711,11.008224181150787,10.820000000000002,9.544999999999995,8.098848041944516,7.585178614585016,8.094722804718131,8.906206633941963,4.106666666666667,4.03125,4.433251401382464,4.945837629220493,3.612738699241558,4.59059839178929,12.1875,12.075,12.164599681458595,12.118812237824663,12.279971102462078,12.308673279709556,10.994375,11.0525,10.772241252226827,10.82647352622495,10.42693652663853,5.512220850224418
2008-05-31,PREMON,7.105,14.29,15.39,19.255000000000006,4.335,12.3,11.56,4.588125,5.001250000000002,5.735635765273415,5.364272886249129,6.250211399729717,6.324901480281673,14.409583333333334,14.35875,14.331073034099205,14.480315993233438,15.316146786488307,14.690565142589247,13.848333333333334,12.317500000000004,12.978042481396425,13.677414963603562,12.628787868532818,11.730129393428621,12.619375000000002,10.751249999999997,12.561308825166712,12.755999569237805,9.109161929506122,7.432411652885375,4.059583333333334,4.2275,4.393950840829479,4.956364567511776,5.611677293889506,3.783357574180712,12.3,12.075,12.218759808875157,12.162823950502693,12.284299691689252,12.251206829711181,10.87625,11.0525,11.087344751336097,11.235389910208085,11.541332880644251,7.858205872833906
2008-08-31,MONSOON,1.95,13.99,15.223333333333334,14.4,2.4033333333333338,12.3,10.63,4.399375,4.763750000000003,4.221381459164049,4.337878946842961,3.8328677839449536,3.3582927555686073,14.362083333333333,14.4375,14.194643820459524,14.235056093618061,14.412546330468052,13.809199528429833,14.649583333333334,13.233333333333338,13.876158822171188,14.593875652522332,13.41167754974892,13.8108970811502,16.221875000000004,10.888749999999996,13.296785295100028,13.431313764979782,13.020676913021902,13.813299054347368,4.018125,3.985833333333333,3.597703837831021,3.945017817835475,3.7882886468282067,3.5238569681988103,12.3,12.299999999999999,12.251255885325094,12.20661800624356,11.431155786801313,11.367768996385317,10.680625000000001,10.936250000000001,10.90440685080166,11.047783776955145,11.087751885747565,8.162225335515458
2008-11-30,POMKH,3.215,14.136666666666665,15.33,18.295,4.04,12.3,10.6,4.056875000000001,4.412500000000002,3.818828875498429,3.9854771731215464,3.683685713414824,2.957275331083917,14.437916666666666,14.381666666666668,14.171452958942382,14.201808791719982,14.38650456349463,14.157227092955226,14.94125,14.463333333333338,14.457695293302713,15.096495568421966,14.57064552456124,14.253534244757992,18.345,14.349999999999996,15.296071177060018,15.53969319963881,13.150477717866426,14.081940811712476,3.902916666666667,4.133333333333333,3.7746223026986128,3.905189029668232,3.0485842849385385,2.923579731429058,12.022916666666667,12.3,12.270753531195057,12.245918719218587,12.37817393591095,12.466300540555153,10.545,10.816250000000002,10.782644110480996,10.855673414392067,10.792773073080674,8.172032414956801
2009-02-28,POMRB,5.275,14.953333333333333,13.4,20.425,4.833333333333333,12.3,9.39,3.9906250000000005,4.386250000000003,4.401297325299058,4.3384610991656185,4.886020156951162,4.904487529682112,14.647916666666665,14.342500000000001,14.484205108698763,14.629025036667013,14.72402053243242,14.422112855214053,15.143333333333334,14.83583333333334,14.034617175981627,14.337495700745537,15.17428408138138,15.403811103972174,19.330000000000002,18.093749999999996,17.34764270623601,17.64813166438048,15.46961450152934,16.648151634459953,4.2125,3.902916666666666,4.198106714952501,4.291417269059706,4.124037234586529,5.658397727072241,11.652083333333334,12.3,12.282452118717035,12.27823524179755,12.375294560974,12.215172736694127,10.66125,10.545000000000002,10.225586466288597,10.077633862895173,10.069868575801424,9.040723204260928
2009-05-31,PREMON,4.4700000000000015,15.053333333333335,16.233333333333334,21.265,4.335,10.083333333333334,11.56,4.367500000000001,3.7275000000000036,4.428778395179435,4.351790602884674,6.05148777244823,6.391052875725313,14.832916666666668,14.533333333333337,14.711856398552593,14.87954724657593,14.536700234130672,14.242086152610545,15.270416666666668,15.046666666666674,14.91410363892231,15.44143562252256,15.206774002049867,15.40817482021071,20.310625,18.596249999999994,18.914585623741605,19.181200306727227,20.474677423423586,19.482475449045374,4.524583333333333,3.902916666666666,4.2528640289715005,4.364178429766329,5.155596011681009,3.8277045365100806,11.558333333333335,11.745833333333334,11.402804604563556,11.392721637716152,12.372530498670368,12.272581351136528,10.8975,10.545000000000002,10.75935187977316,10.63351029251754,10.73903760290056,8.33672279428029
2009-08-31,MONSOON,4.055,14.906666666666665,15.996666666666668,20.27,4.88,11.550000000000002,11.56,4.426875000000001,4.253750000000004,4.279267037107661,4.240160652115785,1.8507542852010777,1.1426619788352645,14.897083333333335,14.762500000000001,14.789780505798223,14.915212988587058,14.732411544115607,14.47950534628919,15.102083333333333,15.240000000000007,15.347128850020052,15.856879232957557,14.953407403689729,15.839575565232224,19.6215625,20.06374999999999,19.456751374244963,19.57965893568421,19.473848888287286,20.073685753419625,4.295,4.522083333333333,4.503718417382901,4.682367993185507,3.472318791128012,2.3491336058120336,11.483333333333336,11.558333333333334,11.461682762738135,11.267862913234916,12.201958178369072,11.752720511281327,11.288750000000002,10.777500000000002,11.079611127863895,11.11602591742802,10.776166944787676,6.9576444218043925
2009-11-30,POMKH,4.125,14.7,15.573333333333332,20.27,4.0600000000000005,12.3,11.56,4.4975000000000005,4.481250000000004,4.217560222264597,4.182130046765507,3.7666244698281584,4.71574720366119,14.884583333333332,14.903333333333334,14.753868303478935,14.819625596114205,15.115101060122095,14.596850153063013,14.865416666666668,15.30083333333334,15.437610643345364,15.839295745598486,15.653346505618842,15.969046296739112,18.56125,20.55749999999999,19.782050824546978,19.798574376574336,19.29744090380139,16.64567567947141,4.127916666666667,4.527083333333334,4.32623105042974,4.50624319683147,4.016758231670689,4.759938281759886,11.408333333333333,11.558333333333334,11.797009657642882,11.521255738894666,12.16318664256348,12.206847015586085,11.56,11.017500000000002,11.271766676718338,11.48459958311952,11.240582562321418,6.9131580226922615
2010-02-28,POMRB,4.84,14.903333333333334,11.81,12.9375,2.9766666666666666,11.7,11.56,4.529375,4.372500000000004,4.466536133358758,4.349816814720883,5.553471830519339,5.232194066481008,14.784166666666666,14.890833333333333,14.813654315420695,14.885868232289692,15.602259034517875,14.87256072591215,14.779166666666667,14.903333333333341,13.986566386007219,13.872582556234004,15.755559073429987,15.074616048036793,18.07,18.68562499999999,17.04423049472819,16.648198909339108,19.425985802943664,19.018587344914764,3.9141666666666666,4.062916666666667,3.786405296924511,3.8187569444840728,4.729794670618683,4.602167819666808,11.408333333333333,11.408333333333335,11.758205794585727,11.523056992681688,12.16637338467764,12.274484637454085,11.501875,11.560000000000002,11.387060006031003,11.72828302282106,10.830950728860591,4.839708663653653
2010-05-31,PREMON,5.47,15.003333333333332,15.93,20.27,4.855,10.083333333333334,11.56,4.3575,4.622500000000003,4.867921680015256,4.6513272476828895,5.698602824441534,5.269114540922228,14.725416666666668,14.878333333333332,14.88952592258575,14.970495045212996,15.054401685864233,14.761451811060642,14.521666666666668,14.827500000000008,14.76393983160433,15.056785484102491,14.490960986180061,14.111496952294871,17.5796875,18.43687499999999,18.334538296836914,18.188013536672432,18.422162624190605,21.15078466267417,3.402291666666667,4.192916666666667,4.213843178154707,4.195366753373742,4.708353016353196,3.444779746203557,11.408333333333335,11.408333333333335,11.08825681008477,10.878909008997965,10.036584658410568,9.913629913801776,11.38375,11.560000000000002,11.456236003618603,11.857584088106103,12.361860529151997,8.083527511697287
2010-08-31,MONSOON,3.31,14.153333333333334,15.61,17.335,2.65,11.550000000000002,11.095,4.225,4.436250000000003,4.244753008009154,4.23342750503472,3.1487574761889863,2.8834513371919135,14.596666666666668,14.689999999999998,14.595048886884783,14.548830614724812,14.770200844767102,14.718442083275576,14.6825,14.73083333333334,15.102363898962597,15.46802755691811,14.484003733350912,15.106915524830798,18.392187500000002,17.70312499999999,17.93472297810215,17.724844826132998,17.976608245060806,18.775855802839903,3.2320833333333336,3.635416666666667,3.588305906892824,3.462285067252155,3.6669047038665337,4.844728467998765,11.408333333333333,11.408333333333335,11.272954086050863,10.96800893153623,11.537435980623137,11.544838604891188,11.188125,11.443750000000001,11.311741602171162,11.650290960101584,11.406417676272035,9.093554269367779
2010-11-30,POMKH,3.495,14.983333333333334,13.9,19.2825,2.195,12.3,11.08,4.050625,4.278750000000003,3.9448518048054924,3.9937177543407723,3.700287626330366,3.711292316940767,14.345416666666667,14.76083333333333,14.750362665464204,14.804763458642402,14.423273759905744,14.072334351992764,15.047222222222222,14.312500000000009,14.62141833937756,14.778916856393455,15.233368714365291,15.259880314910516,19.3903125,17.45624999999999,18.47383378686129,18.339056281771295,17.045269347123945,19.517190200639373,3.153125,3.169166666666667,3.0309835441356943,2.7230359715389327,3.1944298789768895,3.048355021850682,11.408333333333333,11.408333333333335,11.683772451630517,11.398912967536793,12.280147934177071,12.254369480363051,11.0525,11.32375,11.219044961302696,11.433727550360327,11.20094170824612,9.126135777679735
2011-02-28,POMRB,4.41,13.589999999999998,14.77,20.425,3.4799999999999995,11.7,10.475,3.7231250000000005,4.171250000000003,4.130911082883296,4.0920545194696984,4.946683160811378,4.7221627880324775,14.104999999999999,14.432499999999997,14.286217599278523,14.16743217633421,15.273806484246752,14.850220047033822,15.090277777777777,15.052500000000009,14.680851003626536,14.895393978201934,14.586844963862355,13.167617573002577,19.819375,19.32812499999999,19.254300272116772,19.18611769053512,17.83786115300344,20.016918860368577,2.8412499999999996,3.295,3.2105901264814163,2.8156934889399685,3.300522468934812,2.160421239982144,11.408333333333333,11.408333333333335,11.690263470978309,11.534666477701135,11.704666147309496,11.66590428656188,11.110625,11.0525,10.921426976781618,10.935565732371154,10.521971650823623,10.45813040299997
2011-05-31,PREMON,4.505,14.306666666666667,15.887777777777776,20.7675,3.72,10.083333333333334,11.56,3.52375,3.9300000000000033,4.280546649729978,4.188851279534808,5.3046774681518745,4.4392248722291265,13.665416666666665,14.258333333333333,14.29439722623378,14.262841756011587,14.480217244326614,13.85901761771639,15.256111111111112,15.041944444444452,15.163621713287032,15.533821624088672,15.788680460497245,15.52542504829466,20.3096875,19.45249999999999,19.859580163270063,19.804269583119673,21.599417921067683,20.759069226022948,2.81125,3.0112499999999995,3.41435407588885,3.076976725881107,4.203548408156445,4.777482437160883,11.408333333333335,11.408333333333335,11.04749141592032,10.976073876131593,10.085499804695036,10.052753317042805,11.228750000000002,11.0525,11.17685618606897,11.128686722985142,11.57824137852499,8.098832972477577
